NODE_ID,IPRD_NM,PLCT_NM,NODE_TTLE,NODE_TTLE_EN,PBSH,NODE_LINK,NODE_CLSS_01,NODE_CLSS_02,AUTR_NM,KYWD,ABST_KR,ABST_EN
NODE12124988,한국자동차공학회,오토저널,한국자동차공학회 영문논문집(IJAT) 목차,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12124988,공학,기계공학,편집부,,,
NODE12124992,대한설비공학회,설비저널,에너지 기술을 활용한 탄소배출 저감,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12124992,공학,기계공학,남유진,,,
NODE12124994,대한설비공학회,설비저널,건물 및 산업체 탄소저감 기술,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12124994,공학,기계공학,정운,,,
NODE12124996,대한설비공학회,설비저널,AI 기반 HVAC 시스템 기술,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12124996,공학,기계공학,박준택,,,
NODE12124997,대한설비공학회,설비저널,데시칸트제습기에서의 에너지절감에 따른 탄소배출 저감,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12124997,공학,기계공학,"서명교, 김태형, 박승태",,,
NODE12124998,대한설비공학회,설비저널,건물에너지 절감을 위한 수열에너지 적용 기본 구상,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12124998,공학,기계공학,"김시헌, 이창근",,,
NODE12125000,대한설비공학회,설비저널,그린리모델링 대상 건물 적정 설비용량 산정을 위한 프로그램 개발 및 소개,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125000,공학,기계공학,"홍구표, 심찬형",,,
NODE12125001,대한설비공학회,설비저널,입자군집 최적기법을 활용한 열시스템 최적설계 동향,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125001,공학,기계공학,문주현,,,
NODE12125002,대한설비공학회,설비저널,차량 내부 이산화탄소 농도 제어 전략,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125002,공학,기계공학,"Gursaran Mathur, 박창용",,,
NODE12125003,대한설비공학회,설비저널,유리에 붙이는 투명 흡음 패널유리에 패널,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125003,공학,기계공학,"河村匡人, 임종연",,,
NODE12125004,대한설비공학회,설비저널,U-Net 소개,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125004,공학,기계공학,김동권,,,
NODE12125005,대한설비공학회,설비저널,일본인은 왜 밥그릇을 들고 먹을까?,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125005,공학,기계공학,이진천,,,
NODE12125010,대한설비공학회,설비저널,행사일정,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125010,공학,기계공학,"김의종, 조홍현",,,
NODE12125011,대한설비공학회,설비저널,설비공학논문집 제37권 제3호(2025),,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125011,공학,기계공학,편집부,,,
NODE12125012,대한설비공학회,설비저널,냉동공조 3월호 외,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125012,공학,기계공학,편집부,,,
NODE12125013,대한설비공학회,설비저널,회보 외,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125013,공학,기계공학,편집부,,,
NODE12125349,대한국토·도시계획학회,도시정보,都市計劃界 動靜,,202503,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125349,공학,건축공학,편집부,,,
NODE12125354,대한기계학회,기계저널,자동차 냉매의 지속 가능성에 대한 고찰,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125354,공학,기계공학,"김재연, 김귀택",,,
NODE12125346,대한국토·도시계획학회,도시정보,부산워터프론트의 새로운 미래,,202503,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125346,공학,건축공학,정지호,,,
NODE12125347,대한국토·도시계획학회,도시정보,도시 수변계획의 방향성과 수변관리 전략,,202503,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125347,공학,건축공학,"김지숙, 권태정, 김지현, 남광우, 박동현, 이현경, 정주철, 한영숙",,,
NODE12125348,대한국토·도시계획학회,도시정보,학생기자단 취재리포트,,202503,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12125348,공학,건축공학,"민경태, 김수윤, 서규환",,,
NODE12274980,한국지반공학회,지반(한국지반공학회지),제23회 GEE 참가기,,202507,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12274980,공학,건축공학,변이섭,,,
NODE12274981,한국지반공학회,지반(한국지반공학회지),도심지 지반침하·싱크홀 리스크 대응 심포지움 후기,,202507,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12274981,공학,건축공학,남부현,,,
NODE12274982,한국지반공학회,지반(한국지반공학회지),2025 사면안정기술위원회 & 한일산사태위원회 공동세미나 후기,,202507,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12274982,공학,건축공학,반호기,,,
NODE12483825,대한조선학회,대한조선학회지,2025 이재욱장학금 수상자,,202511,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12483825,공학,조선해양공학,"김수환, 김영제, 윤해찬, 이현빈, 최준영",,,
NODE12483826,대한조선학회,대한조선학회지,회무보고,,202511,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12483826,공학,조선해양공학,대한조선학회 사무국,,,
NODE10600357,한국전자거래학회,한국전자거래학회지,편집방침 외,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10600357,공학,컴퓨터학,편집부,,,
NODE11032826,대한전자공학회,전자공학회지,에너지 효율적인 CNN 가속기의 주요 기술 및 연구 동향,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11032826,공학,전기전자공학,"조중호, 김승태, 박종선",,,
NODE11032828,대한전자공학회,전자공학회지,논문지 논문목차 : 전자공학회 논문지 제58권 12호 발행,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11032828,공학,전기전자공학,편집부,,,
NODE11032830,대한전자공학회,전자공학회지,국내외 학술행사 안내 외,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11032830,공학,전기전자공학,편집부,,,
NODE11032834,대한전자공학회,전자공학회지,학회소식,,202111,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11032834,공학,전기전자공학,편집부,,,
NODE10600371,한국마린엔지니어링학회,Journal of Advanced Marine Engineering and Technology (JAMET),Information for Authors etc.,Information for Authors etc.,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10600371,공학,기계공학,편집부,,,
NODE10600589,한국지반환경공학회,지반환경,퇴임(退任) 즈음에,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10600589,공학,건축공학,백승철,,,
NODE10600590,한국지반환경공학회,지반환경,스마트건설을 위한 도로시공 장비 자동화 기술 개발 현황,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10600590,공학,건축공학,"최창호, 조진우, 김남규, 김진영, 백성하",,,
NODE10600591,한국지반환경공학회,지반환경,터널용 콘크리트 충전강관 구조의 강지보재 제작 및 시공 기술 개발,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10600591,공학,건축공학,전윤재,,,
NODE10818799,대한조선학회,대한조선학회지,스마트 해양산업을 위한 스마트 해양인력 양성 방안 제안,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818799,공학,조선해양공학,조소현,,,
NODE10818800,대한조선학회,대한조선학회지,국제해운 관련 EU Fit for 55 규제 소개 및 파급영향 분석,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818800,공학,조선해양공학,김진형,,,
NODE10818801,대한조선학회,대한조선학회지,선체구조 耐충격성능 향상을 위한 고연성강 개발,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818801,공학,조선해양공학,"노명현, 김응수, 박규식, 김상호, 손상훈",,,
NODE10818804,대한조선학회,대한조선학회지,함정 및 해상무기 연구개발 이야기 (10),,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818804,공학,조선해양공학,송준태,,,
NODE10818805,대한조선학회,대한조선학회지,조선소 연구소장 Do-ing 대학으로 가다,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818805,공학,조선해양공학,서종수,,,
NODE10672631,한국소성·가공학회,소성·가공,인공신경망의 기초와 소성가공해석에의 응용 Ⅱ,Artificial Neural Network and Its Applications to Plastic Forming Process Analyses Ⅱ,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10672631,공학,재료·에너지공학,"김영석, 김진재",,,
NODE11485933,한국전자파학회,한국전자파학회논문지,한국전자파학회 논문지 투고 규정 외,,202307,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11485933,공학,전기전자공학,편집부,,,
NODE11493338,대한설비공학회,설비저널,설비저널 제52권 제8호 목차,,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11493338,공학,기계공학,편집부,,,
NODE11488735,한국자동차공학회,오토저널,사진으로 보는 학회 활동,,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488735,공학,기계공학,편집부,,,
NODE11488736,한국자동차공학회,오토저널,미래 모빌리티 기술리딩을 위한 제동 시스템,Brake System for Technology Leading Future Mobility,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488736,공학,기계공학,"황의찬, 황우현, 정완교, 하병우",,,
NODE11488737,한국자동차공학회,오토저널,조향 시스템 성장 잠재력과 선행 조향기술,The Potential Feasibility of Steering System Development and Its Related Advanced Technology,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488737,공학,기계공학,"오세욱, 백승호, 박상준, 김제원",,,
NODE11488738,한국자동차공학회,오토저널,M.E.C.A. 트렌드에 따른 섀시 시스템 개발 방향,Development Direction of Chassis System in M.E.C.A. Trends,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488738,공학,기계공학,"박정훈, 황의찬, 박정영, 권재준",,,
NODE11488739,한국자동차공학회,오토저널,자동차기술의 발달사 (10),The History of Automotive Technology (10),202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488739,공학,기계공학,이창식,,,
NODE11488740,한국자동차공학회,오토저널,UNECE 자동차 국제기준 월간 동향 (54),The Monthly Status of the International Vehicle Regulations in UNECE,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488740,공학,기계공학,김태용,,,
NODE11488741,한국자동차공학회,오토저널,복사 난방 : 전기차를 위한 새로운 난방 방법,Radiant Heating : New Heating Method for Electric Vehicles,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488741,공학,기계공학,"오만주, 양현규, 정소라",,,
NODE11488742,한국자동차공학회,오토저널,인공지능을 이용한 차량 HVAC 사운드 디자인,Vehicle HVAC Sound Design Using Artificial Intelligence,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488742,공학,기계공학,김명환,,,
NODE11488743,한국자동차공학회,오토저널,자율주행자동차의 표준화 동향과 고도화 제언,Autonomous Vehicles Standardization Trends and Advancement Suggestions,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488743,공학,기계공학,하성용,,,
NODE11488744,한국자동차공학회,오토저널,자동차 공급망 전반 오픈소스 SW 관리체계 구축 - 오픈소스 국제표준 인증 획득을 넘어,Establishes an Open Source SW Management System Throughout the Automotive Supply Chain,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488744,공학,기계공학,"백송하, 이창우",,,
NODE11488745,한국자동차공학회,오토저널,"도요타도 기가 캐스트 도입, 생산비 절감 전쟁 불붙는다","Toyota Also Introduces Giga Cast, Sparking a War to Reduce Production Costs",202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488745,공학,기계공학,채영석,,,
NODE11488746,한국자동차공학회,오토저널,7월 학회 회의개최 외,,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488746,공학,기계공학,편집부,,,
NODE11488747,한국자동차공학회,오토저널,한국자동차공학회 논문집 목차,,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488747,공학,기계공학,편집부,,,
NODE11488748,한국자동차공학회,오토저널,한국자동차공학회 2023년도 행사일정,,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11488748,공학,기계공학,편집부,,,
NODE11489548,한국가시화정보학회,한국가시화정보학회지,미세유체연구실,Microfluids Laboratory,202307,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11489548,공학,전기전자공학,김정현,,,
NODE11489561,한국가시화정보학회,한국가시화정보학회지,Author‘s Check List 외,,202307,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11489561,공학,전기전자공학,편집부,,,
NODE11490730,전력전자학회,전력전자학회논문지,Code of Ethics for Research etc.,Code of Ethics for Research etc.,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11490730,공학,전기전자공학,편집부,,,
NODE11524279,대한전기학회,전기의세계,“No Paper!” 외친 남부발전…ESG 경영 앞장 출력용지 사용 감축 등 비효율 개선…탄소중립 실천한다 외,,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11524279,공학,전기전자공학,편집부,,,
NODE11492556,대한전기학회,전기학회논문지,Submission Checklist/KIEE COPYRIGHT FORM,Submission Checklist/KIEE COPYRIGHT FORM,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11492556,공학,전기전자공학,편집부,,,
NODE11524280,대한전기학회,전기의세계,전기기기 소개 및 주요 기술 동향,,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11524280,공학,전기전자공학,노종석,,,
NODE11759037,한국정보전자통신기술학회,한국정보전자통신기술학회 논문지,편집위원회 규정 외,,202404,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11759037,공학,전기전자공학,편집부,,,
NODE11762952,대한조선학회,대한조선학회지,국제학술대회 및 행사안내,,202403,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11762952,공학,조선해양공학,대한조선학회 사무국,,,
NODE11762953,대한조선학회,대한조선학회지,[맥넷칼럼] 포스트 코로나 시대 조선해양기자재산업의 발전 방향,,202403,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11762953,공학,조선해양공학,강호일,,,
NODE11759191,한국수소및신에너지학회,한국수소및신에너지학회논문집,한국수소및신에너지학회 논문집 투고규정 외,,202404,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11759191,공학,기계공학,편집부,,,
NODE11762954,대한조선학회,대한조선학회지,국문논문집 내용,,202403,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11762954,공학,조선해양공학,대한조선학회 사무국,,,
NODE11762955,대한조선학회,대한조선학회지,국제논문집 내용,,202403,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11762955,공학,조선해양공학,대한조선학회 사무국,,,
NODE11762956,대한조선학회,대한조선학회지,회무보고,,202403,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11762956,공학,조선해양공학,대한조선학회 사무국,,,
NODE11909814,한국고분자학회,고분자 과학과 기술,지느러미 형태의 차세대 고분자 강유전체 비휘발성 메모리 소자,,202408,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11909814,공학,화학공학,정범진,,,
NODE11909815,한국고분자학회,고분자 과학과 기술,열경화성 탄소섬유 복합재를 이용한 자동차 구조재 개발,,202408,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11909815,공학,화학공학,이흥재,,,
NODE11218736,대한토목학회,대한토목학회지,[미술이야기] 안경을 쓴 옛 그림,A Traditional Painting in Glasses,202303,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11218736,공학,건축공학,정민영,,,
NODE11046994,한국신재생에너지학회,신·재생에너지,INSTRUCTION TO AUTHORS etc.,INSTRUCTION TO AUTHORS etc.,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11046994,공학,재료·에너지공학,편집부,,,
NODE11048318,제어로봇시스템학회,제어로봇시스템학회지,자율주행 Trailer 시스템의 후진 주차 관련 기술동향,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048318,공학,전기전자공학,"신희석, 정성학, 김정하",,,
NODE11048319,제어로봇시스템학회,제어로봇시스템학회지,환경 변화에 강인한 영상 항법 기술 동향,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048319,공학,전기전자공학,"김창현, 장영석, 김준하, 한영수, 김현진",,,
NODE11048323,제어로봇시스템학회,제어로봇시스템학회지,확률최적제어 이론의 이해,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048323,공학,전기전자공학,문준,,,
NODE11056408,대한기계학회,기계저널,탄소 중립 사회의 수소 터빈 역할,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11056408,공학,기계공학,"강도원, 김민국",,,
NODE11056409,대한기계학회,기계저널,국내 수소 터빈 개발 동향,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11056409,공학,기계공학,조은성,,,
NODE11048346,한국정보기술학회,한국정보기술학회논문지,한국정보기술학회 논문지 논문투고 안내 외,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048346,공학,전기전자공학,편집부,,,
NODE11056410,대한기계학회,기계저널,가스 터빈 레트로핏을 통한 수소 혼소 터빈 전환,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11056410,공학,기계공학,송용선,,,
NODE11056411,대한기계학회,기계저널,수소 터빈 연소 기술,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11056411,공학,기계공학,김대식,,,
NODE11214560,Korean Institute of Information Scientists and Engineers,정보과학회 컴퓨팅의 실제 논문지,논문지 투고규정,Submission Guidelines,202302,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11214560,공학,컴퓨터학,편집부,,,
NODE11947486,서울대학교 환경대학원,환경논총,[제 8주차] ESG와 이사회 경영,,202409,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11947486,공학,건축공학,김화진,,,
NODE11947487,서울대학교 환경대학원,환경논총,[제 8주차] ESG와 모빌리티 기술혁신,,202409,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11947487,공학,건축공학,허성호,,,
NODE11438470,대한전자공학회,전자공학회지,기계학습을 활용한 네트워크 정렬 기술 최근 동향,,202306,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11438470,공학,전기전자공학,"박진덕, 신원용",,,
NODE11438471,대한전자공학회,전자공학회지,테더드 UAV 기반 6G 네트워크를 위한 강화학습 기술,,202306,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11438471,공학,전기전자공학,"이예린, 유희정, 이호원",,,
NODE11438474,대한전자공학회,전자공학회지,물리 정보 기계학습의 발전 및 응용,,202306,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11438474,공학,전기전자공학,"이재용, 손휘재",,,
NODE12052872,한국조명·전기설비학회,조명·전기설비,"이사회 및 평의원회 신년인사회, 편집위원회 외",,202501,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12052872,공학,전기전자공학,편집부,,,
NODE12272283,대한토목학회,대한토목학회지,"디지털 전환 시대, 국민 중심 사회인프라로의 전환",Transitioning to People-Centered Infrastructure in the Digital Era,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272283,공학,건축공학,박건태,,,
NODE12272285,대한토목학회,대한토목학회지,부유식 인프라에 대한 도전: 해양에서의 인프라 건설을 위한 제언,Challenges of Floating Infrastructure: Proposals for Offshore Infrastructure Development,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272285,공학,건축공학,김호경,,,
NODE12272287,대한토목학회,대한토목학회지,해양으로 확장되는 도시 인프라: 부유식인프라연구단의 기술 전략,Future Infrastructure for Expanding into Marine Space: The Technological Strategy of the Floating Infrastructure Research Center,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272287,공학,건축공학,"황유찬, 김호경, 박원석",,,
NODE12272288,대한토목학회,대한토목학회지,확장형 모듈러 부유체 설계기준 및 구조체 개발,Development of Design Standards and Floating Modules for Expandable Modular Floating Structures,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272288,공학,건축공학,"이종구, 박성균, 정연주, 정길제, 이종관, 신상훈",,,
NODE12272289,대한토목학회,대한토목학회지,"부유식 교량의 설계, 해석 및 실험 기술 개발","Development of Design, Analysis, and Experimental Technologies for Floating Bridges",202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272289,공학,건축공학,"김승준, 김창수, 채윤병, 이명재, 김호경",,,
NODE12272291,대한토목학회,대한토목학회지,국회 연구단체 -미래 국토인프라 혁신포럼 - 6차 세미나 : 2025년 대규모 산불의 진단과 사후 대응을 위한 긴급 토론회,National Infrastructure Innovation Forum 6<sup>th</sup> seminar,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272291,공학,건축공학,"안승준, 이병두, 김만일, 박성준, 박상현, 정지철, 황영철, 박준홍, 염태영, 송석준",,,
NODE12272292,대한토목학회,대한토목학회지,국회 연구단체 - 미래 국토인프라 혁신포럼 - 7차 세미나 : 국토 인프라 혁신 방안 정책세미나,National Infrastructure Innovation Forum 7<sup>th</sup> seminar,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272292,공학,건축공학,"전창현, 안승준, 진광현, 강갑생, 윤혜진, 황영철, 조홍종, 김형태",,,
NODE12272294,대한토목학회,대한토목학회지,생성형 AI를 활용한 신속 산불 확산 예측,Rapid Wildfire Spread Prediction Using Generative AI,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272294,공학,건축공학,"김태용, 강태훈",,,
NODE12272295,대한토목학회,대한토목학회지,지진 현장조사,Seismic Walkdown,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272295,공학,건축공학,진현균,,,
NODE12272296,대한토목학회,대한토목학회지,쿠웨이트 Al-Zour LNG 수입항 건설공사 펌프장 내 와류 발생 및 구조물 개선 사례,Design Modification for Pump Station Structure due to Vortex Issue in Al-Zour LNG Import Project,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272296,공학,건축공학,"김진호, 김호준, 김영호, 송현섭, 이정한",,,
NODE12272299,대한토목학회,대한토목학회지,길은 포장도로에만 있나?,Are Paved Roads the Only Way?,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272299,공학,건축공학,박예진,,,
NODE12272300,대한토목학회,대한토목학회지,"두 번의 도전, 두 배의 성장– 28회 토목의 날 경진대회를 돌아보며","Two Two Challenges, Twice the  Growth–Reflections on the 28th Civil Engineering Day Competition",202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272300,공학,건축공학,류형린,,,
NODE12272301,대한토목학회,대한토목학회지,청파기행 No.100 튀르키예 Tűrkiye,Chungpa's Travel Essay #100 Tűrkiye,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272301,공학,건축공학,심종성,,,
NODE12272303,대한토목학회,대한토목학회지,‘토목’ 개념으로 지구온난화 막는다:  ‘지구공학’이 주목받는 이유 ‘행성’과 ‘기후’를 디자인한다,Why Geoengineering Is Gaining Attention: Designing Planets and Climates,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272303,공학,건축공학,전승민,,,
NODE12272305,대한토목학회,대한토목학회지,문화예술 속 토목구조물의 미학〈제9편〉 -하천(2),The Aesthetics of Civil Engineering Structures in Culture and Arts〈Part 9〉 - Stream & River (2),202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272305,공학,건축공학,문지영,,,
NODE12272307,대한토목학회,대한토목학회지,입찰절차금지 가처분 되나요? : 서울동부지방법원 2025. 5. 2자 2025카합10017 결정,Injunction Prohibiting the Bidding Procedure,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272307,공학,건축공학,김현,,,
NODE12272309,대한토목학회,대한토목학회지,[2025 김현경의 음악 에세이] 당신의 삶에 필요한 그 음악 VII,The Life with Music VII,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272309,공학,건축공학,김현경,,,
NODE12272310,대한토목학회,대한토목학회지,[조흡의 영화이야기] 〈폭락〉자본주의 알레고리로써 암호 화폐: 디지털 시대의 투기 경제,〈Crypto Man〉 Cryptocurrency as Capitalist Allegory: Speculative Economies in the Digital Age,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272310,공학,건축공학,조흡,,,
NODE12272311,대한토목학회,대한토목학회지,[김욱남의 시상] 노둣길,A Road on the Road,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272311,공학,건축공학,김욱남,,,
NODE12272313,대한토목학회,대한토목학회지,실화상 및 적외선 열화상을 융합한 무차단 교면 포장 상하부 조기 점검 및 건전도 평가 기술,Non-Contact Early Detection and Condition Assessment Technology for Upper and Lower Pavement Layers Using Fusion of Visual and Infrared Thermographic Images,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272313,공학,건축공학,"이강문, 박완순, 한기표, 이세진",,,
NODE12272314,대한토목학회,대한토목학회지,최신토목뉴스,CIVIL NEWS,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272314,공학,건축공학,안이삭,,,
NODE12272315,대한토목학회,대한토목학회지,(주)트라이매스,Trimass Inc.,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272315,공학,건축공학,윤진영,,,
NODE12272316,대한토목학회,대한토목학회지,"Probability, Statistics, and Decision for Civil Engineers","Probability, Statistics, and Decision for Civil Engineers",202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272316,공학,건축공학,김지수,,,
NODE12272317,대한토목학회,대한토목학회지,"국제학회지 주요기사(ASCE, JSCE) 외",Main Articles of the International Monthly Magazines etc.,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272317,공학,건축공학,"권성우, 이준화",,,
NODE12272323,대한토목학회,대한토목학회지,KSCE Issue Talk Concert 20차 강연 개최 외,,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272323,공학,건축공학,"편집부, 조수진",,,
NODE12342397,한국자동차공학회,오토저널,전북군산 소부장지원센터 구축사업 소개,Introduction to Jeonbuk-Gunsan Ultimate Material and Parts Center,202509,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12342397,공학,기계공학,유경현,,,
NODE12272566,한국정보전자통신기술학회,한국정보전자통신기술학회 논문지,편집위원회 규정 외,,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272566,공학,전기전자공학,편집부,,,
NODE12272633,대한국토·도시계획학회,도시정보,[특집호 기획의도] 국토·도시 문제와 현안들,,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272633,공학,건축공학,이제승,,,
NODE12272634,대한국토·도시계획학회,도시정보,[특집] 새 정부의 국토·도시 정책에 바란다,,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272634,공학,건축공학,"김찬호, 김현수, 김홍배, 원제무, 이우종, 허재완, 황희연",,,
NODE12272635,대한국토·도시계획학회,도시정보,[취재리포트] 학생기자단 취재리포트,,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272635,공학,건축공학,"나성수, 원주연, 주윤지, 김은영",,,
NODE12272636,대한국토·도시계획학회,도시정보,都市計劃界 動靜,,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12272636,공학,건축공학,편집부,,,
